creator_id,performance_month,uploads,views,watch_hours,new_subscribers
CR0542,2025-05,3,24062,3534.5,154
CR0542,2025-06,4,13320,823.1,108
CR0542,2025-07,3,24985,1665.9,353
CR0542,2025-08,5,23101,2334.5,118
CR0542,2025-09,1,21999,2918.1,90
CR0542,2025-10,6,23352,2092.2,261
CR0542,2025-11,4,28349,4047.4,371
CR0542,2025-12,3,29072,1941.0,250
CR0543,2025-01,5,49833,7181.4,493
CR0543,2025-02,6,39429,4859.5,420
CR0543,2025-03,6,43548,6122.7,371
CR0543,2025-04,8,69053,7075.3,846
CR0543,2025-05,11,36479,2700.4,323
CR0543,2025-06,4,57924,8109.7,312
CR0543,2025-07,5,65476,6737.9,433
CR0543,2025-08,4,36905,4059.2,498
CR0543,2025-09,6,79054,8170.1,508
CR0543,2025-10,5,34392,4431.6,495
CR0543,2025-11,0,0,0.0,0
CR0543,2025-12,5,56780,4341.5,245
CR0544,2025-01,5,48361,6522.4,350
CR0544,2025-02,9,33239,3429.4,247
CR0544,2025-03,10,50185,5060.0,350
CR0544,2025-04,8,56427,3862.3,650
CR0544,2025-05,3,43430,3710.2,247
CR0544,2025-06,6,42831,3914.6,548
CR0544,2025-07,3,81657,6979.9,648
CR0544,2025-08,10,83952,6111.4,1138
CR0544,2025-09,10,63431,5861.2,519
CR0544,2025-10,8,51992,4977.9,480
CR0544,2025-11,5,46046,2809.6,494
CR0544,2025-12,4,84539,8506.3,1267
CR0545,2025-01,3,76137,6144.4,408
CR0545,2025-02,4,78389,5657.7,847
CR0545,2025-03,0,0,0.0,0
CR0545,2025-04,9,102105,13982.7,1297
CR0545,2025-05,7,49111,7297.9,713
CR0545,2025-06,0,0,0.0,0
CR0545,2025-07,8,72561,7476.5,652
CR0545,2025-08,0,0,0.0,0
CR0545,2025-09,7,104172,11429.6,1207
CR0545,2025-10,2,77775,11237.5,440
CR0545,2025-11,9,66872,8598.6,786
CR0545,2025-12,6,86498,9353.1,757
CR0546,2025-01,2,13119,791.5,182
CR0546,2025-02,3,15908,1345.2,118
CR0546,2025-03,2,15930,1788.9,210
CR0546,2025-04,3,17569,1076.7,253
CR0546,2025-05,3,18814,2070.5,232
CR0546,2025-06,5,11844,1101.7,76
CR0546,2025-07,4,17715,1482.5,75
CR0546,2025-08,4,18368,2045.3,112
CR0546,2025-09,6,14604,1164.9,94
CR0546,2025-10,0,0,0.0,0
CR0546,2025-11,5,14680,903.2,185
CR0546,2025-12,0,0,0.0,0
CR0547,2025-01,5,97554,14460.6,953
CR0547,2025-02,3,60291,4520.2,466
CR0547,2025-03,4,69521,8287.7,944
CR0547,2025-04,0,0,0.0,0
CR0547,2025-05,9,83542,5415.3,445
CR0547,2025-06,3,73203,5004.6,729
CR0547,2025-07,3,57716,6948.1,549
CR0547,2025-08,5,68607,8874.9,779
CR0547,2025-09,4,121714,12928.3,1484
CR0547,2025-10,9,97918,6709.4,1349
CR0547,2025-11,0,0,0.0,0
CR0547,2025-12,0,0,0.0,0
CR0548,2025-01,6,209158,24836.4,3039
CR0548,2025-02,6,171069,23482.0,1786
CR0548,2025-03,5,287802,40183.6,2358
CR0548,2025-04,9,397346,23776.3,2696
CR0548,2025-05,4,252556,27050.2,3481
CR0548,2025-06,5,284222,24119.9,1733
CR0548,2025-07,10,204358,30424.0,1093
CR0548,2025-08,9,330404,35985.2,2229
CR0548,2025-09,13,297273,44209.4,3848
CR0548,2025-10,7,214658,14392.4,2349
CR0548,2025-11,8,438854,27526.0,5514
CR0548,2025-12,10,213770,24879.9,1162
CR0549,2025-01,0,0,0.0,0
CR0549,2025-02,9,60070,5798.9,753
CR0549,2025-03,11,84261,9934.5,673
CR0549,2025-04,15,89599,10396.5,1149
CR0549,2025-05,0,0,0.0,0
CR0549,2025-06,5,94886,10681.0,837
CR0549,2025-07,6,62658,3910.2,350
CR0549,2025-08,5,146382,8645.8,750
CR0549,2025-09,6,88484,8182.5,1087
CR0549,2025-10,7,90206,13223.6,815
CR0549,2025-11,7,76060,5146.0,1069
CR0549,2025-12,7,85803,5609.8,974
CR0550,2025-01,0,0,0.0,0
CR0550,2025-02,8,21463,2879.6,304
CR0550,2025-03,4,14523,1102.6,121
CR0550,2025-04,0,0,0.0,0
CR0550,2025-05,4,17261,1743.5,149
CR0550,2025-06,3,30269,3290.3,165
CR0550,2025-07,3,26208,3745.8,386
CR0550,2025-08,0,0,0.0,0
CR0550,2025-09,3,27484,3287.5,198
CR0550,2025-10,9,30614,2436.2,251
CR0550,2025-11,3,39988,3340.9,307
CR0550,2025-12,7,20749,2192.1,103
CR0551,2025-01,4,17140,2436.9,121
CR0551,2025-02,0,0,0.0,0
CR0551,2025-03,3,12249,889.6,168
CR0551,2025-04,2,12121,877.9,112
CR0551,2025-05,5,17790,2387.2,203
CR0551,2025-06,3,15166,1571.5,67
CR0551,2025-07,1,9436,1014.7,123
CR0551,2025-08,7,7191,793.1,85
CR0551,2025-09,6,15572,1854.9,139
CR0551,2025-10,4,10884,848.5,152
CR0551,2025-11,4,18560,1519.2,254
CR0551,2025-12,6,18300,2365.0,268
CR0552,2025-01,1,66371,7596.4,527
CR0552,2025-02,8,79737,4818.2,568
CR0552,2025-03,2,60888,7324.7,683
CR0552,2025-04,5,55253,7615.0,334
CR0552,2025-05,2,70448,8505.0,545
CR0552,2025-06,7,53125,3562.6,612
CR0552,2025-07,4,53658,5859.6,573
CR0552,2025-08,0,0,0.0,0
CR0552,2025-09,6,57537,3433.8,633
CR0552,2025-10,6,42371,4339.6,575
CR0552,2025-11,4,85318,10099.1,683
CR0552,2025-12,4,66368,4622.9,417
CR0553,2025-01,4,120663,17164.9,1573
CR0553,2025-02,0,0,0.0,0
CR0553,2025-03,0,0,0.0,0
CR0553,2025-04,3,116253,11399.7,1052
CR0553,2025-05,5,137364,11899.4,741
CR0553,2025-06,11,198928,23206.0,2835
CR0553,2025-07,3,132233,18755.1,1188
CR0553,2025-08,4,177829,15639.5,2503
CR0553,2025-09,4,139886,11021.9,1922
CR0553,2025-10,6,157733,12795.2,891
CR0553,2025-11,0,0,0.0,0
CR0553,2025-12,4,191039,13107.8,1198
CR0554,2025-01,0,0,0.0,0
CR0554,2025-02,2,17181,1056.5,174
CR0554,2025-03,5,10505,1229.4,48
CR0554,2025-04,3,16451,1516.3,84
CR0554,2025-05,7,13141,775.5,164
CR0554,2025-06,4,20402,1840.8,93
CR0554,2025-07,6,19569,1827.9,171
CR0554,2025-08,4,13170,1861.1,87
CR0554,2025-09,0,0,0.0,0
CR0554,2025-10,0,0,0.0,0
CR0554,2025-11,3,14411,843.2,64
CR0554,2025-12,4,18313,2321.2,149
CR0555,2025-01,3,38243,2275.8,378
CR0555,2025-02,7,52102,4218.9,780
CR0555,2025-03,9,84629,6305.0,1161
CR0555,2025-04,7,82064,10526.6,927
CR0555,2025-05,10,82913,8740.9,972
CR0555,2025-06,8,66633,5731.4,500
CR0555,2025-07,4,100894,12883.4,642
CR0555,2025-08,3,65485,6222.8,805
CR0555,2025-09,6,67204,6488.4,307
CR0555,2025-10,3,118236,15940.7,1632
CR0555,2025-11,7,82234,5828.0,656
CR0555,2025-12,15,126688,16719.2,1525
CR0556,2025-01,6,131806,16530.2,764
CR0556,2025-02,4,175341,10477.9,2619
CR0556,2025-03,5,122207,8277.7,1062
CR0556,2025-04,1,241350,16442.1,1853
CR0556,2025-05,8,189872,16094.4,891
CR0556,2025-06,4,303839,35816.0,2395
CR0556,2025-07,8,202509,21080.2,2954
CR0556,2025-08,5,181683,23143.4,1255
CR0556,2025-09,6,176027,12160.8,1835
CR0556,2025-10,8,267296,37321.0,3137
CR0556,2025-11,5,99172,10383.9,544
CR0556,2025-12,7,194657,20861.4,1026
CR0557,2025-01,7,6157,882.1,48
CR0557,2025-02,3,11026,1588.5,60
CR0557,2025-03,4,5218,781.8,40
CR0557,2025-04,7,6406,733.0,77
CR0557,2025-05,6,8129,1137.2,100
CR0557,2025-06,2,15789,1951.5,65
CR0557,2025-07,3,8345,915.5,122
CR0557,2025-08,4,4893,309.4,61
CR0557,2025-09,2,7345,867.3,51
CR0557,2025-10,5,8911,916.4,79
CR0557,2025-11,4,7721,611.6,100
CR0557,2025-12,2,11088,1374.5,103
CR0558,2025-01,0,0,0.0,0
CR0558,2025-02,0,0,0.0,0
CR0558,2025-03,5,9747,910.3,110
CR0558,2025-04,3,10148,1513.2,124
CR0558,2025-05,3,11549,791.6,152
CR0558,2025-06,0,0,0.0,0
CR0558,2025-07,3,12183,1473.3,171
CR0558,2025-08,0,0,0.0,0
CR0558,2025-09,0,0,0.0,0
CR0558,2025-10,0,0,0.0,0
CR0558,2025-11,8,10538,1180.0,69
CR0558,2025-12,2,10288,730.4,124
CR0559,2025-01,4,84567,8566.6,660
CR0559,2025-02,5,80861,11036.6,762
CR0559,2025-03,4,77849,5241.7,835
CR0559,2025-04,0,0,0.0,0
CR0559,2025-05,7,76582,9277.6,1062
CR0559,2025-06,8,105827,13798.8,1294
CR0559,2025-07,5,80839,7896.9,600
CR0559,2025-08,8,101433,6366.8,1135
CR0559,2025-09,5,73368,7954.7,977
CR0559,2025-10,8,83645,5645.2,502
CR0559,2025-11,3,161237,22234.9,1312
CR0559,2025-12,7,85375,9497.5,629
CR0560,2025-01,8,96025,13547.3,1019
CR0560,2025-02,7,106212,9188.5,792
CR0560,2025-03,5,95786,6155.6,1294
CR0560,2025-04,8,124370,13217.4,1305
CR0560,2025-05,7,102877,8719.9,1165
CR0560,2025-06,7,105242,6512.6,853
CR0560,2025-07,3,142742,15138.3,1326
CR0560,2025-08,9,124510,7303.6,577
CR0560,2025-09,6,150804,10061.1,1369
CR0560,2025-10,4,139018,14146.4,1976
CR0560,2025-11,7,160989,18293.0,1874
CR0560,2025-12,5,152664,11059.8,1511
CR0561,2025-01,8,284134,28362.3,2433
CR0561,2025-02,6,207186,27903.8,1013
CR0561,2025-03,12,189445,24331.7,2619
CR0561,2025-04,10,229055,14703.0,1583
CR0561,2025-05,7,211768,24822.8,2736
CR0561,2025-06,11,249854,21967.0,3673
CR0561,2025-07,6,239187,17286.3,1015
CR0561,2025-08,9,199767,12158.0,2171
CR0561,2025-09,8,202770,19737.2,2841
CR0561,2025-10,10,243168,26647.9,2138
CR0561,2025-11,7,209192,28293.9,2901
CR0561,2025-12,9,288409,17388.1,2371
CR0562,2025-01,6,20887,2169.7,234
CR0562,2025-02,0,0,0.0,0
CR0562,2025-03,2,31107,3746.5,465
CR0562,2025-04,3,35819,5308.6,340
CR0562,2025-05,7,45173,6185.6,300
CR0562,2025-06,5,49933,3291.0,611
CR0562,2025-07,3,21528,1552.7,286
CR0562,2025-08,5,46895,4828.8,265
CR0562,2025-09,0,0,0.0,0
CR0562,2025-10,7,48698,5919.4,236
CR0562,2025-11,4,38905,5356.1,530
CR0562,2025-12,2,43728,4610.6,401
CR0563,2025-01,0,0,0.0,0
CR0563,2025-02,2,30664,2865.6,188
CR0563,2025-03,6,26576,2821.0,367
CR0563,2025-04,7,19113,1666.6,209
CR0563,2025-05,6,30212,3958.1,265
CR0563,2025-06,5,25847,3189.1,158
CR0563,2025-07,9,31489,2053.2,263
CR0563,2025-08,3,51252,6291.5,237
CR0563,2025-09,6,45303,3131.0,441
CR0563,2025-10,6,31380,2383.4,175
CR0563,2025-11,3,38655,4515.6,218
CR0563,2025-12,4,29082,3108.2,222
CR0564,2025-01,7,80491,5387.8,579
CR0564,2025-02,3,103408,7757.2,1260
CR0564,2025-03,4,65064,8710.5,468
CR0564,2025-04,0,0,0.0,0
CR0564,2025-05,3,80810,7005.7,818
CR0564,2025-06,5,98469,11576.8,1466
CR0564,2025-07,0,0,0.0,0
CR0564,2025-08,3,54668,7651.0,370
CR0564,2025-09,7,64616,8028.3,945
CR0564,2025-10,8,71499,7462.1,1032
CR0564,2025-11,4,134110,12861.0,1178
CR0564,2025-12,10,98501,9266.9,874
CR0565,2025-01,6,12322,1643.1,131
CR0565,2025-02,4,13673,1344.3,76
CR0565,2025-03,3,8655,717.2,43
CR0565,2025-04,2,17920,1988.2,112
CR0565,2025-05,2,11996,1148.6,132
CR0565,2025-06,5,11997,1006.0,106
CR0565,2025-07,4,12845,1742.9,173
CR0565,2025-08,3,12261,1161.7,115
CR0565,2025-09,0,0,0.0,0
CR0565,2025-10,3,12574,1848.7,104
CR0565,2025-11,1,12806,1562.5,90
CR0565,2025-12,1,19884,1820.0,193
CR0566,2025-01,6,22605,2423.4,278
CR0566,2025-02,0,0,0.0,0
CR0566,2025-03,4,23466,3138.0,267
CR0566,2025-04,6,40747,3078.0,433
CR0566,2025-05,2,30910,3680.2,290
CR0566,2025-06,4,35800,2960.4,234
CR0566,2025-07,2,44176,6144.0,444
CR0566,2025-08,3,29671,2267.6,158
CR0566,2025-09,6,30358,3867.8,385
CR0566,2025-10,6,39089,5000.1,312
CR0566,2025-11,3,52180,5963.5,407
CR0566,2025-12,3,51451,3238.5,612
CR0567,2025-01,8,107334,6944.2,1594
CR0567,2025-02,5,123756,10424.1,1682
CR0567,2025-03,5,111775,8150.1,1049
CR0567,2025-04,8,99964,9014.7,1477
CR0567,2025-05,6,90523,13281.3,1275
CR0567,2025-06,5,94712,14012.8,1121
CR0567,2025-07,8,63326,5964.6,406
CR0567,2025-08,5,93616,12510.4,1145
CR0567,2025-09,6,80917,6818.2,594
CR0567,2025-10,2,118816,7548.1,1200
CR0567,2025-11,8,96100,9575.1,1165
CR0567,2025-12,10,86954,12636.9,491
CR0568,2025-01,8,176376,15032.6,1287
CR0568,2025-02,0,0,0.0,0
CR0568,2025-03,7,134594,19698.6,1254
CR0568,2025-04,9,83366,9631.6,570
CR0568,2025-05,7,153282,11382.1,2201
CR0568,2025-06,5,180956,19059.2,2472
CR0568,2025-07,10,353682,47695.7,4844
CR0568,2025-08,9,86065,10018.9,909
CR0568,2025-09,15,227883,23768.3,1194
CR0568,2025-10,9,118501,17100.1,834
CR0568,2025-11,11,243233,18452.5,2415
CR0568,2025-12,9,158722,10901.0,1054
CR0569,2025-01,2,30028,3208.3,371
CR0569,2025-02,4,13094,1113.6,93
CR0569,2025-03,5,14545,1331.9,137
CR0569,2025-04,0,0,0.0,0
CR0569,2025-05,5,16091,2390.2,154
CR0569,2025-06,8,16773,2249.5,76
CR0569,2025-07,4,13831,856.6,173
CR0569,2025-08,4,42018,5531.8,416
CR0569,2025-09,2,19242,2586.8,187
CR0569,2025-10,0,0,0.0,0
CR0569,2025-11,0,0,0.0,0
CR0569,2025-12,8,18647,2663.1,235
CR0570,2025-01,9,18024,1154.0,245
CR0570,2025-02,7,28536,4192.1,338
CR0570,2025-03,0,0,0.0,0
CR0570,2025-04,2,19591,2828.1,144
CR0570,2025-05,5,16796,1169.3,198
CR0570,2025-06,5,22270,1973.7,116
CR0570,2025-07,2,22853,3322.3,341
CR0570,2025-08,2,31184,4462.8,337
CR0570,2025-09,3,26265,3097.7,160
CR0570,2025-10,0,0,0.0,0
CR0570,2025-11,5,30171,4119.0,339
CR0570,2025-12,4,37001,4300.8,547
CR0571,2025-01,4,28175,2476.8,213
CR0571,2025-02,2,24192,2573.5,183
CR0571,2025-03,0,0,0.0,0
CR0571,2025-04,3,37780,3013.2,511
CR0571,2025-05,2,35965,2671.8,410
CR0571,2025-06,4,15212,1232.8,123
CR0571,2025-07,4,27169,1628.5,384
CR0571,2025-08,6,20736,2563.3,143
CR0571,2025-09,5,28277,4185.4,196
CR0571,2025-10,4,44176,4711.6,304
CR0571,2025-11,4,22009,2825.2,120
CR0571,2025-12,5,38913,5392.2,305
CR0572,2025-01,4,21915,1552.3,174
CR0572,2025-02,7,19381,2276.3,188
CR0572,2025-03,3,21786,2800.7,316
CR0572,2025-04,4,18301,2535.8,225
CR0572,2025-05,0,0,0.0,0
CR0572,2025-06,4,23967,1920.2,209
CR0572,2025-07,1,25786,3532.7,317
CR0572,2025-08,4,15461,1420.2,164
CR0572,2025-09,1,17068,1341.5,161
CR0572,2025-10,5,19657,2056.0,105
CR0572,2025-11,0,0,0.0,0
CR0572,2025-12,0,0,0.0,0
CR0573,2025-01,4,20951,1710.9,222
CR0573,2025-02,3,23616,1773.9,136
CR0573,2025-03,0,0,0.0,0
CR0573,2025-04,0,0,0.0,0
CR0573,2025-05,5,24516,1591.4,194
CR0573,2025-06,1,18722,2036.2,249
CR0573,2025-07,3,34058,3079.9,314
CR0573,2025-08,10,28800,1767.0,305
CR0573,2025-09,1,33127,4888.9,462
CR0573,2025-10,5,20905,2699.4,201
CR0573,2025-11,5,14494,995.9,105
CR0573,2025-12,0,0,0.0,0
CR0574,2025-01,0,0,0.0,0
CR0574,2025-02,4,8245,1230.2,79
CR0574,2025-03,4,9185,1065.6,42
CR0574,2025-04,7,5961,409.1,39
CR0574,2025-05,2,7903,582.0,113
CR0574,2025-06,7,10414,815.7,116
CR0574,2025-07,2,7640,1032.8,45
CR0574,2025-08,3,7029,998.4,88
CR0574,2025-09,0,0,0.0,0
CR0574,2025-10,4,12029,1709.3,143
CR0574,2025-11,5,7400,862.2,50
CR0574,2025-12,4,7608,1139.1,82
CR0575,2025-01,5,17818,2239.7,118
CR0575,2025-02,0,0,0.0,0
CR0575,2025-03,4,16080,1635.0,97
CR0575,2025-04,0,0,0.0,0
CR0575,2025-05,2,8616,731.3,125
CR0575,2025-06,6,10903,1054.3,78
CR0575,2025-07,7,13688,889.8,176
CR0575,2025-08,5,11297,1104.6,62
CR0575,2025-09,3,15946,2226.8,119
CR0575,2025-10,4,12239,835.6,65
CR0575,2025-11,0,0,0.0,0
CR0575,2025-12,3,11737,1010.5,153
CR0576,2025-01,5,80788,6981.9,878
CR0576,2025-02,7,66467,8041.4,528
CR0576,2025-03,5,94085,12089.4,633
CR0576,2025-04,0,0,0.0,0
CR0576,2025-05,6,110961,13928.1,550
CR0576,2025-06,8,184779,12245.3,2688
CR0576,2025-07,5,81878,11766.0,676
CR0576,2025-08,0,0,0.0,0
CR0576,2025-09,4,144182,19465.9,1647
CR0576,2025-10,6,167002,9989.7,1901
CR0576,2025-11,8,162991,14769.0,1110
CR0576,2025-12,5,111109,7727.7,983
CR0577,2025-01,3,38415,3713.1,424
CR0577,2025-02,10,31978,4521.9,143
CR0577,2025-03,3,30557,4551.0,146
CR0577,2025-04,4,24667,3360.0,330
CR0577,2025-05,5,27832,2314.5,233
CR0577,2025-06,7,25864,2817.9,197
CR0577,2025-07,5,40430,3164.8,561
CR0577,2025-08,0,0,0.0,0
CR0577,2025-09,3,24592,2212.6,260
CR0577,2025-10,3,31223,3946.6,170
CR0577,2025-11,3,29552,2076.9,127
CR0577,2025-12,3,41331,6116.6,167
CR0578,2025-01,8,105579,15055.1,1429
CR0578,2025-02,6,72982,10759.4,903
CR0578,2025-03,12,131797,16807.7,936
CR0578,2025-04,0,0,0.0,0
CR0578,2025-05,2,106179,8602.8,945
CR0578,2025-06,5,97106,12100.1,968
CR0578,2025-07,4,96443,8694.4,554
CR0578,2025-08,5,98152,13752.2,1437
CR0578,2025-09,6,105009,6164.7,718
CR0578,2025-10,0,0,0.0,0
CR0578,2025-11,3,113207,15144.7,1102
CR0578,2025-12,7,38875,4648.3,313
CR0579,2025-01,5,30676,2925.1,371
CR0579,2025-02,0,0,0.0,0
CR0579,2025-03,3,31026,3335.2,283
CR0579,2025-04,3,37265,2935.1,413
CR0579,2025-05,0,0,0.0,0
CR0579,2025-06,3,26373,3630.3,243
CR0579,2025-07,3,25198,2512.4,219
CR0579,2025-08,2,33554,4173.8,202
CR0579,2025-09,2,35618,3016.7,282
CR0579,2025-10,4,25551,2519.6,102
CR0579,2025-11,6,34058,2342.6,434
CR0579,2025-12,2,31645,2252.0,184
CR0580,2025-01,6,124353,12515.2,973
CR0580,2025-02,0,0,0.0,0
CR0580,2025-03,9,191737,19907.8,1770
CR0580,2025-04,12,130992,7669.9,1397
CR0580,2025-05,6,140157,19831.6,2022
CR0580,2025-06,6,222670,29933.0,2596
CR0580,2025-07,7,138271,10484.1,1008
CR0580,2025-08,5,187353,18194.2,1965
CR0580,2025-09,11,152805,15775.4,2045
CR0580,2025-10,9,125007,11985.3,750
CR0580,2025-11,0,0,0.0,0
CR0580,2025-12,3,218198,28572.4,924
CR0581,2025-01,9,170797,18131.3,748
CR0581,2025-02,5,213039,29718.2,2038
CR0581,2025-03,9,118543,16272.6,1294
CR0581,2025-04,4,142131,19056.0,1318
CR0581,2025-05,4,204473,28110.3,2227
CR0581,2025-06,2,197625,19236.3,1961
CR0581,2025-07,5,223164,26135.4,2122
CR0581,2025-08,2,148843,9128.0,774
CR0581,2025-09,6,229338,22971.7,1087
CR0581,2025-10,2,148321,19568.7,2074
CR0581,2025-11,6,227256,28580.8,3337
CR0581,2025-12,4,162146,19070.4,2265
CR0582,2025-01,3,10758,796.1,92
CR0582,2025-02,6,11768,1068.1,159
CR0582,2025-03,4,16891,1626.8,114
CR0582,2025-04,4,19517,2641.8,226
CR0582,2025-05,4,13603,1650.0,105
CR0582,2025-06,0,0,0.0,0
CR0582,2025-07,4,17726,1935.9,240
CR0582,2025-08,5,11244,665.8,144
CR0582,2025-09,4,15152,1849.5,70
CR0582,2025-10,0,0,0.0,0
CR0582,2025-11,1,15005,1806.1,194
CR0582,2025-12,3,26198,3635.1,285
CR0583,2025-01,0,0,0.0,0
CR0583,2025-02,3,27370,2931.7,275
CR0583,2025-03,4,20806,1804.2,107
CR0583,2025-04,0,0,0.0,0
CR0583,2025-05,7,37148,4987.5,441
CR0583,2025-06,5,22076,2631.7,260
CR0583,2025-07,4,34126,2404.0,465
CR0583,2025-08,7,29156,4131.4,161
CR0583,2025-09,2,29693,4442.1,246
CR0583,2025-10,0,0,0.0,0
CR0583,2025-11,1,26393,3765.7,169
CR0583,2025-12,4,39854,2723.9,277
CR0584,2025-01,2,16013,1981.9,86
CR0584,2025-02,4,20025,2340.5,292
CR0584,2025-03,3,13465,1617.8,57
CR0584,2025-04,2,18561,1450.1,95
CR0584,2025-05,4,21335,1630.9,91
CR0584,2025-06,3,18438,1976.1,203
CR0584,2025-07,2,25530,3483.3,143
CR0584,2025-08,2,17987,1480.1,249
CR0584,2025-09,2,24619,2478.5,128
CR0584,2025-10,3,17810,1594.6,264
CR0584,2025-11,3,27070,2700.4,128
CR0584,2025-12,0,0,0.0,0
CR0585,2025-01,6,63157,7763.7,268
CR0585,2025-02,6,70438,8063.1,756
CR0585,2025-03,7,69105,7720.6,577
CR0585,2025-04,4,58764,5383.9,661
CR0585,2025-05,3,68514,5008.4,549
CR0585,2025-06,9,91369,5353.4,682
CR0585,2025-07,7,90635,13470.2,510
CR0585,2025-08,6,78503,9050.4,375
CR0585,2025-09,5,115428,8656.9,703
CR0585,2025-10,5,97017,6016.7,621
CR0585,2025-11,9,79551,7136.1,966
CR0585,2025-12,8,106619,9188.2,1174
CR0586,2025-01,8,55486,7355.2,807
CR0586,2025-02,6,67975,6647.7,629
CR0586,2025-03,5,55202,5414.5,448
CR0586,2025-04,5,81010,6441.4,1158
CR0586,2025-05,6,52301,6259.6,350
CR0586,2025-06,4,66410,5252.2,710
CR0586,2025-07,5,77799,7588.8,939
CR0586,2025-08,5,64006,7992.6,838
CR0586,2025-09,6,69212,8055.0,330
CR0586,2025-10,3,48810,3966.5,240
CR0586,2025-11,8,59420,6183.2,785
CR0586,2025-12,9,68919,6214.2,891
CR0587,2025-01,7,103568,14605.9,1415
CR0587,2025-02,5,72458,9163.8,1035
CR0587,2025-03,6,70797,6104.1,718
CR0587,2025-04,7,116229,14760.1,1150
CR0587,2025-05,5,130774,15091.3,838
CR0587,2025-06,4,92375,13572.0,1314
CR0587,2025-07,9,102503,14961.7,772
CR0587,2025-08,5,107147,15025.4,1561
CR0587,2025-09,5,102105,12746.5,1490
CR0587,2025-10,11,237505,20667.7,2190
CR0587,2025-11,5,97498,11621.4,1129
CR0587,2025-12,5,137967,8769.7,1392
CR0588,2025-01,4,9463,1336.2,126
CR0588,2025-02,2,14779,2203.0,62
CR0588,2025-03,0,0,0.0,0
CR0588,2025-04,3,19451,1671.4,226
CR0588,2025-05,5,17948,1424.2,223
CR0588,2025-06,0,0,0.0,0
CR0588,2025-07,3,16636,2330.6,155
CR0588,2025-08,3,18651,2145.7,255
CR0588,2025-09,5,17433,1366.0,228
CR0588,2025-10,2,16731,2460.4,125
CR0588,2025-11,0,0,0.0,0
CR0588,2025-12,3,15353,2265.3,82
CR0589,2025-01,0,0,0.0,0
CR0589,2025-02,0,0,0.0,0
CR0589,2025-03,3,9281,778.1,68
CR0589,2025-04,4,8578,1250.8,62
CR0589,2025-05,0,0,0.0,0
CR0589,2025-06,9,6512,562.5,75
CR0589,2025-07,5,13396,1538.2,180
CR0589,2025-08,3,11980,737.3,163
CR0589,2025-09,0,0,0.0,0
CR0589,2025-10,3,9877,1068.8,101
CR0589,2025-11,4,14591,1258.1,117
CR0589,2025-12,0,0,0.0,0
CR0590,2025-01,5,28055,2408.3,202
CR0590,2025-02,2,33008,2270.4,141
CR0590,2025-03,6,21415,2562.3,175
CR0590,2025-04,0,0,0.0,0
CR0590,2025-05,6,23905,1578.1,148
CR0590,2025-06,3,21949,2017.3,92
CR0590,2025-07,2,28235,2342.5,330
CR0590,2025-08,0,0,0.0,0
CR0590,2025-09,2,25866,1769.0,334
CR0590,2025-10,0,0,0.0,0
CR0590,2025-11,3,20881,2717.5,258
CR0590,2025-12,3,29547,3836.8,324
CR0591,2025-01,8,95666,14222.8,1135
CR0591,2025-02,6,129669,19368.4,626
CR0591,2025-03,6,89571,12435.3,938
CR0591,2025-04,5,71294,4535.6,445
CR0591,2025-05,5,105815,7200.2,433
CR0591,2025-06,5,162774,23598.7,1379
CR0591,2025-07,3,89069,10530.0,1099
CR0591,2025-08,0,0,0.0,0
CR0591,2025-09,13,108485,10961.2,1410
CR0591,2025-10,0,0,0.0,0
CR0591,2025-11,5,98766,12149.1,1142
CR0591,2025-12,6,103265,11955.2,498
CR0592,2025-01,4,20010,1816.9,206
CR0592,2025-02,3,13781,1945.3,78
CR0592,2025-03,3,18150,2473.3,230
CR0592,2025-04,7,14992,1374.5,135
CR0592,2025-05,0,0,0.0,0
CR0592,2025-06,3,20371,1415.3,248
CR0592,2025-07,4,25107,1625.1,323
CR0592,2025-08,1,16694,2171.4,116
CR0592,2025-09,2,20364,2252.7,109
CR0592,2025-10,4,25611,2646.3,360
CR0592,2025-11,0,0,0.0,0
CR0592,2025-12,0,0,0.0,0
CR0593,2025-01,5,13833,1189.4,136
CR0593,2025-02,5,13458,969.3,57
CR0593,2025-03,4,13118,1719.1,73
CR0593,2025-04,7,9593,980.4,131
CR0593,2025-05,6,11891,846.3,119
CR0593,2025-06,3,14611,1564.6,213
CR0593,2025-07,3,8039,576.1,42
CR0593,2025-08,0,0,0.0,0
CR0593,2025-09,0,0,0.0,0
CR0593,2025-10,2,17567,1361.4,114
CR0593,2025-11,3,8070,704.5,89
CR0593,2025-12,3,15651,1417.4,163
CR0594,2025-01,11,13222,1406.8,120
CR0594,2025-02,2,22129,2056.8,318
CR0594,2025-03,0,0,0.0,0
CR0594,2025-04,2,13421,1393.5,126
CR0594,2025-05,2,19186,2797.3,166
CR0594,2025-06,2,21211,3033.9,189
CR0594,2025-07,2,14383,1097.8,142
CR0594,2025-08,3,14969,1304.0,87
CR0594,2025-09,3,17384,2069.4,72
CR0594,2025-10,4,19284,1764.8,179
CR0594,2025-11,2,16660,1990.3,123
CR0594,2025-12,2,21824,1991.8,238
CR0595,2025-01,0,0,0.0,0
CR0595,2025-02,7,9511,569.3,117
CR0595,2025-03,6,5489,336.4,51
CR0595,2025-04,4,7048,612.1,76
CR0595,2025-05,4,5136,419.7,70
CR0595,2025-06,3,4748,669.6,33
CR0595,2025-07,6,6161,554.8,37
