creator_id,join_date,region,category,partner_tier,first_half_views,second_half_views,active_months,support_cases,avg_resolution_hours,view_growth_pct
CR0714,2022-05-11,US & Canada,Gaming,Growth,163557.0,188723.0,10,0,,15.386684764332923
CR0715,2024-02-04,Other LATAM,Lifestyle,Emerging,12091.166666666666,15660.666666666666,8,4,9.966666666666667,29.521551545894386
CR0716,2023-08-14,Mexico,Entertainment,Growth,89418.66666666667,76343.16666666667,12,0,,-14.622785697244423
CR0717,2023-09-29,Mexico,Gaming,Established,139683.83333333334,162108.5,12,2,9.6,16.053874046507403
CR0718,2024-04-26,US & Canada,Music,Established,537396.0,614262.3333333334,12,2,8.05,14.303480735497356
CR0719,2022-12-30,Mexico,Music,Emerging,28305.833333333332,26553.333333333332,10,5,19.44,-6.1913033238142905
CR0720,2024-05-12,Other LATAM,Lifestyle,Emerging,28067.0,18457.333333333332,11,2,9.35,-34.23831070889895
CR0721,2023-10-05,US & Canada,Music,Growth,121415.66666666667,128849.33333333333,11,1,6.8,6.122493802282509
CR0722,2024-09-26,US & Canada,Entertainment,Emerging,13885.5,13517.0,11,4,14.200000000000001,-2.653847538799467
CR0723,2024-02-04,Brazil,Entertainment,Emerging,23737.333333333332,13643.166666666666,9,8,9.057142857142859,-42.52443408414312
CR0724,2023-02-12,Other LATAM,Entertainment,Established,433799.8333333333,553756.0,11,1,9.4,27.65242341033634
CR0725,2024-12-02,Mexico,Education,Emerging,21161.666666666668,14906.833333333334,10,4,16.633333333333333,-29.557375758053084
CR0726,2022-04-13,Other LATAM,Entertainment,Emerging,9037.5,10030.666666666666,9,2,8.2,10.989396035039181
CR0727,2022-02-13,US & Canada,Music,Growth,82659.5,80013.66666666667,12,2,9.200000000000001,-3.2008823345572237
CR0728,2024-11-26,Mexico,Gaming,Established,218771.83333333334,307469.1666666667,11,3,18.05,40.54330577290953
CR0729,2023-01-10,US & Canada,Music,Emerging,17270.666666666668,19149.333333333332,11,5,14.575,10.877788929205574
CR0730,2023-02-25,Brazil,Music,Emerging,12259.0,10707.333333333334,9,5,23.839999999999996,-12.657367376349344
CR0731,2022-01-07,US & Canada,Gaming,Emerging,30129.5,28088.833333333332,11,4,13.725000000000001,-6.772985501474197
CR0732,2023-08-02,US & Canada,Entertainment,Emerging,10967.666666666666,11323.833333333334,8,3,11.233333333333333,3.2474242470291577
CR0733,2022-03-24,Other LATAM,Gaming,Established,402520.1666666667,443309.6666666667,12,2,26.9,10.133529541584045
CR0734,2022-08-24,US & Canada,Gaming,Emerging,13883.0,13924.666666666666,11,3,11.199999999999998,0.30012725395567286
CR0735,2022-06-08,US & Canada,Gaming,Growth,84858.83333333333,92122.16666666667,12,3,12.633333333333333,8.559313212335006
CR0736,2023-03-20,Mexico,Entertainment,Emerging,10656.666666666666,13446.333333333334,11,4,17.95,26.177666562402262
CR0737,2023-12-13,US & Canada,Lifestyle,Growth,65578.83333333333,61111.833333333336,12,1,7.1,-6.8116490839269686
CR0738,2024-06-10,US & Canada,Education,Emerging,12193.666666666666,9852.833333333334,7,3,11.133333333333335,-19.19712419015335
CR0739,2023-11-28,Brazil,Gaming,Emerging,18366.333333333332,19369.166666666668,10,1,17.8,5.460171690956292
CR0740,2024-01-15,Mexico,Lifestyle,Emerging,10955.666666666666,10846.5,9,2,11.7,-0.9964401983752644
CR0741,2024-11-24,Other LATAM,Lifestyle,Established,227196.5,232180.33333333334,11,4,15.0,2.1936224076221875
CR0742,2024-08-14,Mexico,Entertainment,Growth,76722.0,82121.83333333333,10,1,,7.03818113883023
CR0743,2023-05-12,US & Canada,Music,Emerging,5984.5,8662.166666666666,7,1,7.6,44.743364803520194
CR0744,2023-07-09,US & Canada,Music,Emerging,16354.333333333334,9248.0,9,3,7.566666666666666,-43.45229602755641
CR0745,2023-11-03,Brazil,Entertainment,Emerging,27541.833333333332,25706.5,11,2,6.6,-6.663802337050906
CR0746,2023-05-23,Mexico,Gaming,Emerging,33668.833333333336,37138.166666666664,12,3,3.8000000000000003,10.304287347843935
CR0747,2024-04-13,Mexico,Education,Growth,125457.83333333333,121680.83333333333,12,2,20.85,-3.0105732736231428
CR0748,2023-11-20,Other LATAM,Lifestyle,Emerging,12475.666666666666,11760.0,9,6,9.283333333333333,-5.736500387420842
CR0749,2023-12-18,Mexico,Music,Emerging,14377.333333333334,14578.333333333334,10,4,26.075,1.3980339423166095
CR0750,2024-02-06,US & Canada,Gaming,Growth,44967.5,59185.666666666664,12,1,8.9,31.618761698263555
